book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
12962439,"Daniel Abraham, George R.R. Martin, Tommy Patterson",2011.0,A Game of Thrones - The Graphic Novel Volume 1,"A Game of Thrones: The Graphic Novel, Vol. 1",eng,4.48,0.007157151222484819
12968662,Chris Cleave,2012.0,Gold,Gold,eng,3.68,0.0037466679718109385
12971616,Pittacus Lore,2012.0,The Rise of Nine,"The Rise of Nine (Lorien Legacies, #3)",eng,4.2,0.01186712326621057
12977172,Brigid Kemmerer,2012.0,Spark,"Spark (Elemental, #2)",en-US,4.16,0.0052113529213932575
12982393,Megan Abbott,2012.0,Dare Me,Dare Me,eng,3.23,0.005597601536173659
12983100,Susan Ee,2013.0,World After,"World After (Penryn & the End of Days, #2)",eng,4.22,0.00825829525377745
12987977,Emily Giffin,2012.0,Where We Belong,Where We Belong,en-US,3.86,0.011699245655254098
12988016,Kresley Cole,2012.0,"Shadow's Claim (The Dacians, #1)","Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",eng,4.28,0.005986912841650259
12988089,Richard Paul Evans,2012.0,Rise of the Elgen,"Rise of the Elgen (Michael Vey, #2)",eng,4.29,0.005513460298911882
12989112,Jennifer Echols,2012.0,Such a Rush,Such a Rush,eng,3.84,0.005179108083640525
12995284,Josephine Angelini,2012.0,Dreamless,"Dreamless (Starcrossed, #2)",eng,4.2,0.00781263305983677
13003565,John Flanagan,2012.0,The Invaders,"The Invaders (Brotherband Chronicles, #2)",eng,4.4,0.005114793051845513
13007638,J.D. Robb,2012.0,Celebrity in Death,"Celebrity in Death (In Death, #34)",eng,4.28,0.005142566595980534
13010211,Caragh M. O'Brien,2012.0,Promised,"Promised (Birthmarked, #3)",en-US,3.77,0.004858516621867346
13030356,Kathy Reichs,2012.0,Bones Are Forever,"Bones Are Forever (Temperance Brennan, #15)",eng,3.86,0.004933503852382667
13035050,Diane Chamberlain,2012.0,The Good Father,The Good Father,eng,3.94,0.004494287742671139
13037558,"James Patterson, Michael Ledwidge",2012.0,"I, Michael Bennett","I, Michael Bennett (Michael Bennett, #5)",eng,4.04,0.005000552497491629
13041934,Ravinder Singh,2011.0,Can Love Happen Twice?,Can Love Happen Twice?,eng,3.31,0.005606554552892992
13042154,Moira Young,2012.0,Rebel Heart,"Rebel Heart (Dust Lands, #2)",eng,3.89,0.005712369670833192
13047090,Jennifer L. Armentrout,2012.0,Onyx,"Onyx (Lux, #2)",eng,4.33,0.014952899364613024
13049981,Cynthia Hand,2013.0,Boundless,"Boundless (Unearthly, #3)",eng,4.15,0.008549421671788656
13051316,Christina McKenna,2008.0,The Misremembered Man,The Misremembered Man (Tailorstown #1),eng,3.72,0.003412345308955436
13055592,John Scalzi,2012.0,Redshirts,Redshirts,en-US,3.84,0.010383944177000037
13056159,Laura Moriarty,2012.0,The Chaperone,The Chaperone,en-US,3.84,0.00919162303065248
13056511,Alexandra Adornetto,2012.0,Heaven,"Heaven (Halo, #3)",eng,3.91,0.005397250547105787
13065327,Simone Elkeles,2013.0,Wild Cards,"Wild Cards (Wild Cards, #1)",eng,3.95,0.005291010582540412
13069935,A.S. King,2012.0,Ask the Passengers,Ask the Passengers,en-US,3.88,0.005991937246967097
13070346,Quinn Loftis,2011.0,Blood Rites ,"Blood Rites (The Grey Wolves, #2)",eng,4.41,0.005739698386347858
13083008,Dennis Lehane,2012.0,Live by Night,"Live by Night (Coughlin, #2)",eng,3.89,0.005351522174480422
13089710,James Dashner,2012.0,The Kill Order,"The Kill Order (Maze Runner, #0.5)",eng,3.69,0.013918931236381351
13093001,John Sandford,2012.0,Stolen Prey,"Stolen Prey (Lucas Davenport, #22)",eng,4.17,0.005189943049633304
13097901,James Patterson,2011.0,"Merry Christmas, Alex Cross","Merry Christmas, Alex Cross (Alex Cross, #19)",eng,3.85,0.0049762207213843
13099738,Austin Kleon,2010.0,Steal Like an Artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,en-US,3.86,0.013705193960392112
13104080,Tahereh Mafi,2013.0,"Unravel Me (Shatter Me, #2)","Unravel Me (Shatter Me, #2)",eng,4.28,0.014800172676478892
13105527,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011.0,I Wrote This For You,I Wrote This For You,eng,4.17,0.004810169905514064
13109291,Robin Hobb,2013.0,Blood of Dragons,"Blood of Dragons (Rain Wild Chronicles, #4)",eng,4.12,0.004940209056240127
13111733,J.M. Darhower,2014.0,Sempre,"Sempre (Sempre, #1)",eng,4.21,0.005340639365064599
13112023,Heather Gudenkauf,2012.0,One Breath Away,One Breath Away,eng,3.98,0.005141981382141259
13115995,Brodi Ashton,2013.0,Everbound,"Everbound (Everneath, #2)",en-US,4.06,0.005641691172150724
13117308,Brad Thor,2012.0,Black List,"Black List (Scot Harvath, #11)",eng,4.2,0.004735136112386033
13125234,Jeaniene Frost,2013.0,Twice Tempted ,"Twice Tempted (Night Prince, #2)",en-GB,4.3,0.0073048913649125255
13127599,Adriana Trigiani,2012.0,The Shoemaker's Wife,The Shoemaker's Wife,eng,3.98,0.010348333572835194
13132816,Robin Benway,2015.0,Emmy & Oliver,Emmy & Oliver,eng,3.91,0.0051577588494509385
13138635,"Amie Kaufman, Meagan Spooner",2013.0,These Broken Stars,"These Broken Stars (Starbound, #1)",eng,3.93,0.009447365373751045
13146214,Abbi Glines,2012.0,Because of Low,"Because of Low (Sea Breeze, #2)",eng,4.14,0.009848283940753636
13147230,"Terry Pratchett, Stephen Baxter",2012.0,The Long Earth,"The Long Earth (The Long Earth, #1)",eng,3.74,0.008051520650562537
13148921,James Rollins,2012.0,Bloodline,"Bloodline (Sigma Force, #8)",eng,4.23,0.004945079857577313
13151129,"Orson Scott Card, Aaron Johnston",2012.0,"Earth Unaware (The First Formic War, #1) ","Earth Unaware (The First Formic War, #1)",en-US,3.91,0.007489720664064061
13151283,محمد صادق,2012.0,بضع ساعات في يوم ما,بضع ساعات في يوم ما,ara,3.14,0.00395734163537587
13151637,محمد صادق,2010.0,"رواية "" طه الغريب """,طه الغريب,ara,3.67,0.003920670497289975
13152287,"Pamela Druckerman, Abby Craden",2012.0,Bringing up Bébé,Bringing Up Bébé: One American Mother Discovers the Wisdom of French Parenting,eng,3.95,0.006055218868646002
13152668,Jack McCallum,2012.0,Dream Team,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",eng,4.16,0.004006215107383794
13154150,"Hajime Isayama, Sheldon Drzka",2010.0,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",eng,4.42,0.012870258311382186
13154933,Dean Koontz,2012.0,Odd Apocalypse,"Odd Apocalypse (Odd Thomas, #5)",eng,3.93,0.005676787016369163
13158800,M.L. Stedman,2012.0,The Light Between Oceans,The Light Between Oceans,eng,4.0,0.02210354532858104
13163846,Jeffrey Brown,2012.0,Darth Vader and Son,Darth Vader and Son,eng,4.14,0.00530067073126429
13167796,W. Bruce Cameron,2012.0,A Dog's Journey: Another Novel for Humans,"A Dog's Journey (A Dog's Purpose, #2)",en-US,4.41,0.005010372247351027
13170021,Steve Sheinkin,2012.0,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,eng,4.12,0.004732593302153944
13170596,Dan Wells,2013.0,Fragments,"Fragments (Partials Sequence, #2)",eng,4.12,0.006191514397448826
13178410,Hugh Howey,2011.0,Wool 2: Proper Gauge,"Proper Gauge (Wool, #2)",eng,4.15,0.004510329272825179
13183957,Jennifer L. Armentrout,2012.0,Shadows,"Shadows (Lux, #0.5)",eng,4.16,0.007318473449211975
13188676,Tahereh Mafi,2014.0,"Ignite Me (Shatter Me, #3)","Ignite Me (Shatter Me, #3)",eng,4.44,0.012963603872556753
13193855,"Dallas Hartwig, Melissa Hartwig",2012.0,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,en-US,4.09,0.005231716600171676
13202092,"Scott Jurek, Steve Friedman",2012.0,Eat And Run,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,en-US,3.95,0.005904242339619934
13206760,Marissa Meyer,2013.0,Scarlet,"Scarlet (The Lunar Chronicles, #2)",eng,4.3,0.01971641985974627
13206828,Marissa Meyer,2014.0,Cress,"Cress (The Lunar Chronicles, #3)",eng,4.46,0.018031806863978792
13206900,Marissa Meyer,2015.0,Winter,"Winter (The Lunar Chronicles, #4)",eng,4.49,0.014196932050027618
13223349,"Scott Snyder, Greg Capullo, Jonathan Glapion",2012.0,"Batman, Volume 1: The Court of Owls","Batman, Volume 1: The Court of Owls",eng,4.3,0.007837374290875063
13227319,"Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",2012.0,"Wonder Woman, Volume 1: Blood","Wonder Woman, Volume 1: Blood",eng,3.87,0.005611919506963727
13227454,Rachel Joyce,2012.0,The Unlikely Pilgrimage of Harold Fry,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",eng,3.89,0.013733490037391593
13237327,Rhonda Byrne,2012.0,The Magic (The Secret #3),"The Magic (The Secret, #3)",eng,4.14,0.004022706800451015
13239822,G. Willow Wilson,2012.0,Alif the Unseen,Alif the Unseen,en-US,3.84,0.00469385846988078
13252406,J.D. Robb,2012.0,Delusion in Death,"Delusion in Death (In Death, #35)",en-US,4.31,0.005245694676573103
13253276,Veronica Rossi,2013.0,Through the Ever Night,"Through the Ever Night (Under the Never Sky, #2)",en-CA,4.17,0.010495022006497701
13259270,Sam Harris,2012.0,Free Will,Free Will,eng,3.83,0.005602796028405169
13262061,Rebecca Stead,2012.0,Liar & Spy,Liar & Spy,eng,3.81,0.0061723671781082744
13262783,David Levithan,2012.0,Every Day,"Every Day (Every Day, #1)",eng,3.99,0.015635983500883507
13281368,Justin Cronin,2012.0,The Twelve,"The Twelve (The Passage, #2)",eng,3.98,0.01067075530025394
13282015,Elisabeth Naughton,2011.0,Wait for Me,"Wait for Me (Against All Odds, #1)",eng,3.98,0.005022170549995219
13312527,Tarryn Fisher,2011.0,The Opportunist,"The Opportunist (Love Me with Lies, #1)",eng,4.22,0.008789854148317917
13316328,Jasper Fforde,2010.0,The Last Dragonslayer,"The Last Dragonslayer (The Chronicles of Kazam, #1)",eng,3.86,0.0049133333377481695
13320466,Ayana Mathis,2012.0,The Twelve Tribes of Hattie,The Twelve Tribes of Hattie,eng,3.46,0.0075027007776855646
13323842,Abbi Glines,2012.0,Predestined,"Predestined (Existence Trilogy, #2)",en-GB,4.09,0.008223848263235625
13324841,Lois Lowry,2012.0,"Son (The Giver, #4)","Son (The Giver, #4)",eng,3.98,0.010468033860041116
13325079,Ben Fountain,2012.0,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,eng,3.81,0.006456410599292005
13326831,Joelle Charbonneau,2013.0,The Testing,"The Testing (The Testing, #1)",eng,4.05,0.008747642013273113
13330370,Ben H. Winters,2012.0,The Last Policeman,"The Last Policeman (The Last Policeman, #1)",eng,3.76,0.005435217434020337
13330771,Oliver Sacks,1995.0,Hallucinations,Hallucinations,eng,3.85,0.00479136459953619
13333093,Ellen Marie Wiseman,2012.0,The Plum Tree,The Plum Tree,eng,4.02,0.004124407695159649
13335037,Veronica Roth,2011.0,Divergent,"Divergent (Divergent, #1)",eng,4.24,0.06179778345301729
13337715,George R.R. Martin,2011.0,A Dance With Dragons: Part 1 Dreams and Dust,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",en-GB,4.32,0.004831601719233855
13337716,George R.R. Martin,2011.0,A Dance With Dragons: Part 2 After The Feast,"A Dance with Dragons: After the Feast (A Song of Ice and Fire #5, Part 2 of 2)",eng,4.41,0.004800358547330526
13345975,K.A. Linde,2012.0,Avoiding Commitment,"Avoiding Commitment (Avoiding, #1)",eng,3.85,0.007528727106687437
13353667,"James Patterson, Michael Ledwidge",2012.0,Zoo,Zoo,en-GB,3.43,0.007049117346917055
13359067,"Lee Child, Dick Hill",2012.0,A Wanted Man,"A Wanted Man (Jack Reacher, #17)",eng,4.0,0.008169143158582064
13360101,Maya Banks,2012.0,Never Seduce a Scot,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",eng,4.19,0.005659975259249264
13363270,Quinn Loftis,2012.0,Just One Drop,"Just One Drop (The Grey Wolves, #3)",en-GB,4.48,0.005595450680556818
13366259,Kevin Powers,2012.0,The Yellow Birds,The Yellow Birds,eng,3.74,0.005985572287929546
13369678,Abbi Glines,2012.0,The Vincent Brothers,"The Vincent Brothers (The Vincent Boys, #2)",eng,4.13,0.009045976936881047
13372690,Colleen Hoover,2012.0,Slammed,"Slammed (Slammed, #1)",eng,4.29,0.01757046203619024
13390528,Daniel Silva,2012.0,The Fallen Angel,"The Fallen Angel (Gabriel Allon, #12)",eng,4.17,0.005288166003967463
13402447,Chanda Hahn,2011.0,UnEnchanted,"UnEnchanted (An Unfortunate Fairy Tale, #1)",eng,3.89,0.00841388631225724
13406425,"Jenny Han, Siobhan Vivian",2012.0,Burn for Burn,"Burn for Burn (Burn for Burn, #1)",eng,3.87,0.006136836370262583
13412515,Kristen Ashley,2012.0,Law Man,"Law Man (Dream Man, #3)",en-US,4.33,0.008163738498275877
13413589,Patricia Briggs,2013.0,Frost Burned,"Frost Burned (Mercy Thompson, #7)",eng,4.35,0.008587586309384592
13414446,Marie Lu,2013.0,Prodigy,"Prodigy (Legend, #2)",eng,4.29,0.01733017994232715
13414594,Debbie Macomber,2012.0,The Inn At Rose Harbor,The Inn at Rose Harbor (Rose Harbor #1),eng,3.93,0.005107138669128715
13414599,"Gretchen Rubin, Käthe Mazur",2012.0,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",eng,3.48,0.0034862128981533354
13414676,Will Schwalbe,2012.0,The End of Your Life Bookclub,The End of Your Life Book Club,eng,3.81,0.008428775733614481
13415554,Sarah J. Maas,2012.0,The Assassin and the Pirate Lord,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",eng,4.23,0.006422295201927707
13416236,C.C. Hunter,2012.0,Whispers at Moonrise ,"Whispers at Moonrise (Shadow Falls, #4)",eng,4.38,0.007552273351489065
13419891,Sarah J. Maas,2012.0,The Assassin and the Desert,"The Assassin and the Desert (Throne of Glass, #0.3)",eng,4.4,0.006164724182346227
13426114,Dan Ariely,2012.0,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,eng,3.91,0.004110765198778169
13435889,Paul Tough,2012.0,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character","How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",eng,3.91,0.005736376851939163
13436373,"Raina Telgemeier, Gurihiru",2012.0,Drama,Drama,eng,4.14,0.009261962979633545
13438524,Barbara Kingsolver,2012.0,Flight Behavior,Flight Behavior,eng,3.75,0.010700982267868425
13448656,Kristen Ashley,2012.0,Motorcycle Man,"Motorcycle Man (Dream Man, #4)",eng,4.43,0.009159481714403247
13450339,Kresley Cole,2012.0,Poison Princess,"Poison Princess (The Arcana Chronicles, #1)",en-US,4.14,0.0071775846725863806
13452375,Brandon Sanderson,2012.0,Legion,"Legion (Legion, #1)",eng,4.13,0.0063802984818816695
13453029,Hugh Howey,2012.0,Wool Omnibus,"Wool Omnibus (Silo, #1)",eng,4.24,0.012824738702176902
13454149,Rebecca Donovan,2012.0,Barely Breathing,"Barely Breathing (Breathing, #2)",eng,4.33,0.010358506689090373
13477676,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock","Forgive Me, Leonard Peacock",eng,3.93,0.00744754741951053
13477819,"Lemony Snicket, Seth",2012.0,"""Who Could That Be at This Hour?""","Who Could That Be at This Hour? (All the Wrong Questions, #1)",en-US,3.83,0.005924764148655705
13481275,Sarah Addison Allen,2014.0,Lost Lake,"Lost Lake (Lost Lake, #1)",eng,3.85,0.006978034398202694
13486122,Jennifer Probst,2012.0,The Marriage Bargain,"The Marriage Bargain (Marriage to a Billionaire, #1)",eng,3.81,0.01355838975394903
13486632,"Jonas Jonasson, Rod Bradbury",2009.0,Hundraåringen som klev ut genom fönstret och försvann,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,en-GB,3.81,0.01360602603917101
13489517,أحمد حلمي,2012.0,28 حرف,28 حرف,ara,3.1,0.005613706685604289
13489518,Quinn Loftis,2012.0,Out of the Dark ,"Out of the Dark (The Grey Wolves, #4)",eng,4.5,0.004905364605238865
13489919,Courtney Milan,2012.0,The Duchess War,"The Duchess War (Brothers Sinister, #1)",eng,3.82,0.00500656687543916
13490570,"Joe Hill, Gabriel Rodríguez",2013.0,Clockworks,"Locke & Key, Vol. 5: Clockworks",eng,4.5,0.0057431926630543036
13495034,Michael Connelly,2012.0,The Black Box,"The Black Box (Harry Bosch, #18; Harry Bosch Universe, #22)",eng,4.09,0.007122730497304941
13496084,Colleen Hoover,2012.0,Point of Retreat,"Point of Retreat (Slammed, #2)",eng,4.3,0.014811080739205389
13496738,Abbi Glines,2012.0,While It Lasts,"While It Lasts (Sea Breeze, #3)",eng,4.24,0.009977406136658137
13497505,Bob Goff,2012.0,Discover an Incredible Life in an Ordinary World,Love Does: Discover a Secretly Incredible Life in an Ordinary World,en-US,4.25,0.007193220305604421
13497818,J.K. Rowling,2012.0,The Casual Vacancy,The Casual Vacancy,eng,3.28,0.021566455407017224
13497991,Iain M. Banks,2012.0,The Hydrogen Sonata,The Hydrogen Sonata (Culture #10),eng,4.15,0.004690010168051517
13502970,Amy A. Bartol,2012.0,Incendiary,"Incendiary (The Premonition, #4)",en-US,4.43,0.005001354832434216
13503109,Junot Díaz,2012.0,This is How You Lose Her,This Is How You Lose Her,eng,3.75,0.011569571907313399
13505130,"Jussi Adler-Olsen, K.E. Semmel",2008.0,Fasandræberne,"The Absent One (Department Q, #2)",eng,3.85,0.005200176777287092
13507011,"Sandra Brown, Stephen Lang",2012.0,Low Pressure,Low Pressure,eng,3.86,0.00492210442240595
13507212,Hilary Mantel,2012.0,Bring Up the Bodies,"Bring Up the Bodies (Thomas Cromwell, #2)",en-US,4.26,0.009212770517340148
13508021,Patricia Harman,2012.0,The Midwife of Hope River ,The Midwife of Hope River,eng,4.0,0.003939558023886861
13513205,"Hope Larson, Madeleine L'Engle",2012.0,A Wrinkle in Time: The Graphic Novel,A Wrinkle in Time: The Graphic Novel,eng,3.95,0.004975011090271007
13514612,Cristin Terrill,2013.0,All Our Yesterdays,All Our Yesterdays,eng,4.05,0.0057251743477007245
13516846,Terry Pratchett,2012.0,Dodger,Dodger,eng,3.9,0.005444437487185435
13517455,Amy Tintera,2013.0,Reboot,"Reboot (Reboot, #1)",eng,3.92,0.006837025998547197
13517535,S.C. Stephens,2009.0,Thoughtless,"Thoughtless (Thoughtless, #1)",eng,4.12,0.013473262353772913
13521399,"James Patterson, Maxine Paetro",2012.0,Confessions of a murder suspect,"Confessions of a Murder Suspect (Confessions, #1)",eng,3.89,0.0062101180203307255
13521459,Joe Abercrombie,2012.0,Red Country,"Red Country (First Law World, #6)",eng,4.27,0.006322652800947086
13522285,Robyn Schneider,2013.0,"Severed Heads, Broken Hearts",The Beginning of Everything,eng,3.78,0.008397537183268747
13522957,Suzanne Wright,2012.0,Feral Sins,"Feral Sins (The Phoenix Pack, #1)",eng,4.12,0.006640233561377541
13525938,Jami Attenberg,2012.0,The Middlesteins,The Middlesteins,eng,3.42,0.00549943320103251
13526026,Nelson DeMille,2012.0,The Panther,"The Panther  (John Corey, #6)",eng,3.93,0.004843835479195949
13526165,Maria Semple,2012.0,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",eng,3.9,0.02079052918600476
13528417,Liza Klaussmann,2012.0,Tigers in Red Weather,Tigers in Red Weather,eng,3.42,0.004654801317666598
13529055,Christopher Hitchens,2012.0,Mortality,Mortality,eng,4.12,0.005346458794911664
13530973,Nassim Nicholas Taleb,2012.0,Antifragile: Things That Gain from Disorder,Antifragile: Things That Gain from Disorder,eng,4.04,0.005698128064676397
